selection_unit_id,spec,selection_protocol_name,train_window_mode,rolling_train_months,refit_every,rebalance_every,model_id,stage2_model_label,covariance_model_label,covariance_model_kind,mean_model_kind,cross_policy_label,selection_eval_mode,optimizer_backend,block,selection_split_mode,train_start_date,train_end_date,val_start_date,val_end_date,train_obs,validation_months,validation_ce_est,validation_ce_predictive_static,validation_ce_myopic,validation_ce_zero,validation_ce_delta_predictive_static,validation_ce_delta_myopic,validation_ce_delta_zero,validation_sharpe_est,validation_turnover_est,validation_max_drawdown_est,validation_score,validation_cross_mode,validation_ce_equal_weight,validation_ce_delta_equal_weight,validation_ce_min_variance,validation_ce_delta_min_variance,validation_ce_risk_parity,validation_ce_delta_risk_parity,assigned_device,error
pls_H2_k2__rolling240m_annual__regime_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__regime_mean__regime_dcc__gated_cross,regime_dcc__gated_cross,regime_dcc,asset_regime_dcc,factor_apt_regime,regime_gated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.089330349823192,0.0623547734203462,0.0623547734203462,0.0896527940450264,0.026975576402845806,0.026975576402845806,-0.00032244422183438926,1.1308566528327104,0.5861597368977439,-0.1584755245940726,0.08900790560135761,regime_gated,0.0429754365861768,0.046354913237015204,0.005039295321805,0.084291054501387,0.0378165494478775,0.05151380037531451,cuda:1,
pls_H24_k2__rolling240m_annual__baseline_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__baseline_mean__const,const,const,constant,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0853138038165928,0.0728831541765738,0.0728831541765738,0.0854554569861197,0.012430649640018998,0.012430649640018998,-0.000141653169526898,1.091900612188368,0.5949055912337009,-0.127772703846665,0.0851721506470659,estimated,0.0429754365861768,0.042338367230416,0.005039295321805,0.0802745084947878,0.0378165494478775,0.047497254368715304,cuda:0,
pls_H24_k2__rolling240m_annual__baseline_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__baseline_mean__const__zero_cross,const__zero_cross,const,constant,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0854554569861197,0.0728831541765738,0.0728831541765738,0.0854554569861197,0.012572302809545896,0.012572302809545896,0.0,1.0793997234005597,0.6259356723634665,-0.1432822579778996,0.0854554569861197,zero,0.0429754365861768,0.0424800203999429,0.005039295321805,0.0804161616643147,0.0378165494478775,0.0476389075382422,cuda:0,
pls_H24_k2__rolling240m_annual__baseline_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__baseline_mean__dcc,dcc,dcc,asset_dcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0896159949045944,0.0728093314755143,0.0728093314755143,0.0897177430447224,0.016806663429080104,0.016806663429080104,-0.00010174814012799127,1.1323725469200243,0.5776676359732503,-0.144144957331028,0.08951424676446641,estimated,0.0429754365861768,0.0466405583184176,0.005039295321805,0.0845766995827894,0.0378165494478775,0.05179944545671691,cuda:0,
pls_H24_k2__rolling240m_annual__baseline_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__baseline_mean__dcc__zero_cross,dcc__zero_cross,dcc,asset_dcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0897177430447224,0.0728093314755143,0.0728093314755143,0.0897177430447224,0.016908411569208096,0.016908411569208096,0.0,1.1243225007375446,0.6118013008716585,-0.1526049796021984,0.0897177430447224,zero,0.0429754365861768,0.046742306458545595,0.005039295321805,0.0846784477229174,0.0378165494478775,0.0519011935968449,cuda:0,
pls_H24_k2__rolling240m_annual__baseline_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__baseline_mean__adcc,adcc,adcc,asset_adcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0896638957247256,0.0728018583383335,0.0728018583383335,0.0896640896550721,0.01686203738639211,0.01686203738639211,-1.9393034648984564e-07,1.1327865020842702,0.57910060987963,-0.143297014051849,0.08966370179437912,estimated,0.0429754365861768,0.046688459138548806,0.005039295321805,0.08462460040292061,0.0378165494478775,0.05184734627684811,cuda:0,
pls_H24_k2__rolling240m_annual__baseline_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__baseline_mean__adcc__zero_cross,adcc__zero_cross,adcc,asset_adcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0896640896550721,0.0728018583383335,0.0728018583383335,0.0896640896550721,0.0168622313167386,0.0168622313167386,0.0,1.1237283330971122,0.6119983519174618,-0.152702380098355,0.0896640896550721,zero,0.0429754365861768,0.046688653068895296,0.005039295321805,0.0846247943332671,0.0378165494478775,0.0518475402071946,cuda:0,
pls_H24_k2__rolling240m_annual__baseline_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__baseline_mean__regime_dcc,regime_dcc,regime_dcc,asset_regime_dcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.088733014176452,0.072040841068242,0.072040841068242,0.0894709862809998,0.01669217310821,0.01669217310821,-0.0007379721045477905,1.127025503231958,0.5975458412722112,-0.1433187099709826,0.08799504207190421,estimated,0.0429754365861768,0.045757577590275204,0.005039295321805,0.083693718854647,0.0378165494478775,0.05091646472857451,cuda:0,
pls_H24_k2__rolling240m_annual__baseline_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__baseline_mean__regime_dcc__zero_cross,regime_dcc__zero_cross,regime_dcc,asset_regime_dcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0894709862809998,0.072040841068242,0.072040841068242,0.0894709862809998,0.01743014521275779,0.01743014521275779,0.0,1.124014688092187,0.618366166613003,-0.1521486733446656,0.0894709862809998,zero,0.0429754365861768,0.046495549694822995,0.005039295321805,0.0844316909591948,0.0378165494478775,0.0516544368331223,cuda:0,
pls_H24_k2__rolling240m_annual__baseline_mean,pls_H24_k2,rolling240m_annual,rolling,240,12,1,pls_H24_k2__rolling240m_annual__baseline_mean__regime_dcc__gated_cross,regime_dcc__gated_cross,regime_dcc,asset_regime_dcc,factor_apt,regime_gated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0894190160433792,0.072040841068242,0.072040841068242,0.0894709862809998,0.01737817497513719,0.01737817497513719,-5.1970237620602155e-05,1.1320858078815477,0.5977028359928498,-0.1433280473452121,0.08936704580575859,regime_gated,0.0429754365861768,0.04644357945720239,0.005039295321805,0.0843797207215742,0.0378165494478775,0.051602466595501696,cuda:0,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__const,const,const,constant,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0838632902054718,0.0725646345587435,0.0725646345587435,0.0849116115764239,0.0112986556467283,0.0112986556467283,-0.0010483213709521072,1.08213011391688,0.5931187329327521,-0.1324228772430606,0.08281496883451969,estimated,0.0429754365861768,0.040887853619295,0.005039295321805,0.0788239948836668,0.0378165494478775,0.0460467407575943,cuda:0,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__const__zero_cross,const__zero_cross,const,constant,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0849116115764239,0.0725646345587435,0.0725646345587435,0.0849116115764239,0.012346977017680408,0.012346977017680408,0.0,1.0741988619777392,0.6290297645167651,-0.1555969592937519,0.0849116115764239,zero,0.0429754365861768,0.041936174990247106,0.005039295321805,0.07987231625461891,0.0378165494478775,0.04709506212854641,cuda:0,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__dcc,dcc,dcc,asset_dcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0882666561119612,0.0723672483143843,0.0723672483143843,0.0886673996726668,0.015899407797576898,0.015899407797576898,-0.000400743560705602,1.1207081647345285,0.5826000840906341,-0.1538606273094104,0.0878659125512556,estimated,0.0429754365861768,0.0452912195257844,0.005039295321805,0.0832273607901562,0.0378165494478775,0.050450106664083706,cuda:0,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__dcc__zero_cross,dcc__zero_cross,dcc,asset_dcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0886673996726668,0.0723672483143843,0.0723672483143843,0.0886673996726668,0.0163001513582825,0.0163001513582825,0.0,1.110070821037654,0.624829524705238,-0.1685546199964813,0.0886673996726668,zero,0.0429754365861768,0.045691963086490005,0.005039295321805,0.0836281043508618,0.0378165494478775,0.05085085022478931,cuda:0,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__adcc,adcc,adcc,asset_adcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0880866440346376,0.0723535549490287,0.0723535549490287,0.0886324813654239,0.0157330890856089,0.0157330890856089,-0.0005458373307862946,1.1188187155069127,0.5828599841504151,-0.1536527910049716,0.08754080670385131,estimated,0.0429754365861768,0.045111207448460804,0.005039295321805,0.0830473487128326,0.0378165494478775,0.05027009458676011,cuda:0,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__adcc__zero_cross,adcc__zero_cross,adcc,asset_adcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0886324813654239,0.0723535549490287,0.0723535549490287,0.0886324813654239,0.016278926416395195,0.016278926416395195,0.0,1.1096955009416594,0.6250282549080617,-0.1686212791938035,0.0886324813654239,zero,0.0429754365861768,0.0456570447792471,0.005039295321805,0.0835931860436189,0.0378165494478775,0.0508159319175464,cuda:0,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__regime_dcc,regime_dcc,regime_dcc,asset_regime_dcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0870252726658808,0.071569025376498,0.071569025376498,0.0881362623463353,0.015456247289382802,0.015456247289382802,-0.001110989680454505,1.1096470179210385,0.5959984463078072,-0.1543723692668965,0.08591428298542629,estimated,0.0429754365861768,0.044049836079703995,0.005039295321805,0.0819859773440758,0.0378165494478775,0.0492087232180033,cuda:0,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__regime_dcc__zero_cross,regime_dcc__zero_cross,regime_dcc,asset_regime_dcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0881362623463353,0.071569025376498,0.071569025376498,0.0881362623463353,0.016567236969837307,0.016567236969837307,0.0,1.1078305843865526,0.6310118308929759,-0.1680912120064343,0.0881362623463353,zero,0.0429754365861768,0.0451608257601585,0.005039295321805,0.0830969670245303,0.0378165494478775,0.050319712898457804,cuda:0,
pls_H12_k2__rolling240m_annual__baseline_mean,pls_H12_k2,rolling240m_annual,rolling,240,12,1,pls_H12_k2__rolling240m_annual__baseline_mean__regime_dcc__gated_cross,regime_dcc__gated_cross,regime_dcc,asset_regime_dcc,factor_apt,regime_gated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0876096516967421,0.071569025376498,0.071569025376498,0.0881362623463353,0.01604062632024411,0.01604062632024411,-0.0005266106495931955,1.114339368488811,0.5980735605697767,-0.154384821710615,0.08708304104714891,regime_gated,0.0429754365861768,0.044634215110565305,0.005039295321805,0.0825703563749371,0.0378165494478775,0.04979310224886461,cuda:0,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__const,const,const,constant,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0833143479021163,0.0717934426721651,0.0717934426721651,0.0853671553598494,0.011520905229951195,0.011520905229951195,-0.002052807457733105,1.0678344238157231,0.5972902871026716,-0.1504549711651551,0.08126154044438319,estimated,0.0429754365861768,0.040338911315939495,0.005039295321805,0.0782750525803113,0.0378165494478775,0.0454977984542388,cuda:0,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__const__zero_cross,const__zero_cross,const,constant,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0853671553598494,0.0717934426721651,0.0717934426721651,0.0853671553598494,0.0135737126876843,0.0135737126876843,0.0,1.0725697869124904,0.632676734540985,-0.1671723904301618,0.0853671553598494,zero,0.0429754365861768,0.0423917187736726,0.005039295321805,0.0803278600380444,0.0378165494478775,0.047550605911971904,cuda:0,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__dcc,dcc,dcc,asset_dcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0879706722394457,0.0717013733388092,0.0717013733388092,0.0897475822277051,0.016269298900636497,0.016269298900636497,-0.001776909988259398,1.1110442780475407,0.5898889297703873,-0.1713583761496113,0.0861937622511863,estimated,0.0429754365861768,0.0449952356532689,0.005039295321805,0.0829313769176407,0.0378165494478775,0.0501541227915682,cuda:0,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__dcc__zero_cross,dcc__zero_cross,dcc,asset_dcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0897475822277051,0.0717013733388092,0.0717013733388092,0.0897475822277051,0.018046208888895895,0.018046208888895895,0.0,1.113557698318269,0.618372819743201,-0.1821006172897412,0.0897475822277051,zero,0.0429754365861768,0.0467721456415283,0.005039295321805,0.0847082869059001,0.0378165494478775,0.0519310327798276,cuda:0,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__adcc,adcc,adcc,asset_adcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0878378061501242,0.0716881036398699,0.0716881036398699,0.0897013198711543,0.0161497025102543,0.0161497025102543,-0.0018635137210301078,1.1095213986622028,0.5906711858041419,-0.1708891922202239,0.08597429242909409,estimated,0.0429754365861768,0.044862369563947395,0.005039295321805,0.0827985108283192,0.0378165494478775,0.0500212567022467,cuda:0,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__adcc__zero_cross,adcc__zero_cross,adcc,asset_adcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0897013198711543,0.0716881036398699,0.0716881036398699,0.0897013198711543,0.018013216231284407,0.018013216231284407,0.0,1.1129722135246958,0.6188919651535713,-0.1821866345969343,0.0897013198711543,zero,0.0429754365861768,0.0467258832849775,0.005039295321805,0.0846620245493493,0.0378165494478775,0.051884770423276806,cuda:0,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__regime_dcc,regime_dcc,regime_dcc,asset_regime_dcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0868826020774989,0.0708320323871424,0.0708320323871424,0.0887751617092365,0.016050569690356495,0.016050569690356495,-0.0018925596317375948,1.100811220791322,0.6043216714704255,-0.171464221650247,0.0849900424457613,estimated,0.0429754365861768,0.0439071654913221,0.005039295321805,0.0818433067556939,0.0378165494478775,0.0490660526296214,cuda:0,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__regime_dcc__zero_cross,regime_dcc__zero_cross,regime_dcc,asset_regime_dcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0887751617092365,0.0708320323871424,0.0708320323871424,0.0887751617092365,0.01794312932209409,0.01794312932209409,0.0,1.107534952262837,0.6259999892705049,-0.1810230729608405,0.0887751617092365,zero,0.0429754365861768,0.045799725123059694,0.005039295321805,0.0837358663874315,0.0378165494478775,0.050958612261359,cuda:0,
pls_H1_k2__rolling240m_annual__baseline_mean,pls_H1_k2,rolling240m_annual,rolling,240,12,1,pls_H1_k2__rolling240m_annual__baseline_mean__regime_dcc__gated_cross,regime_dcc__gated_cross,regime_dcc,asset_regime_dcc,factor_apt,regime_gated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0874328034111862,0.0708320323871424,0.0708320323871424,0.0887751617092365,0.016600771024043795,0.016600771024043795,-0.0013423582980502946,1.105435110513107,0.6038403722825934,-0.1714736212895522,0.0860904451131359,regime_gated,0.0429754365861768,0.0444573668250094,0.005039295321805,0.0823935080893812,0.0378165494478775,0.0496162539633087,cuda:0,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__const,const,const,constant,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0837215323014547,0.0720324043650047,0.0720324043650047,0.0855543483896496,0.011689127936449994,0.011689127936449994,-0.0018328160881949107,1.0731733168456092,0.5969332164102923,-0.1503822256720847,0.08188871621325979,estimated,0.0429754365861768,0.040746095715277895,0.005039295321805,0.0786822369796497,0.0378165494478775,0.0459049828535772,cuda:0,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__const__zero_cross,const__zero_cross,const,constant,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0855543483896496,0.0720324043650047,0.0720324043650047,0.0855543483896496,0.013521944024644905,0.013521944024644905,0.0,1.076481707855124,0.6297790182508266,-0.1648204484097249,0.0855543483896496,zero,0.0429754365861768,0.042578911803472806,0.005039295321805,0.08051505306784461,0.0378165494478775,0.04773779894177211,cuda:0,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__dcc,dcc,dcc,asset_dcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0886851925704996,0.0718879015157979,0.0718879015157979,0.0904142305247095,0.016797291054701707,0.016797291054701707,-0.0017290379542098944,1.119509091552381,0.589890040938117,-0.169381819580485,0.08695615461628971,estimated,0.0429754365861768,0.0457097559843228,0.005039295321805,0.0836458972486946,0.0378165494478775,0.050868643122622105,cuda:0,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__dcc__zero_cross,dcc__zero_cross,dcc,asset_dcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0904142305247095,0.0718879015157979,0.0718879015157979,0.0904142305247095,0.0185263290089116,0.0185263290089116,0.0,1.1219688892635464,0.61738624161343,-0.1803172256075335,0.0904142305247095,zero,0.0429754365861768,0.047438793938532696,0.005039295321805,0.0853749352029045,0.0378165494478775,0.052597681076832,cuda:0,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__adcc,adcc,adcc,asset_adcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0886093355116084,0.0718698395298264,0.0718698395298264,0.090356425985012,0.01673949598178201,0.01673949598178201,-0.0017470904734036008,1.1182585502853493,0.5898830359704245,-0.1701972564510896,0.0868622450382048,estimated,0.0429754365861768,0.045633898925431605,0.005039295321805,0.08357004018980341,0.0378165494478775,0.05079278606373091,cuda:0,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__adcc__zero_cross,adcc__zero_cross,adcc,asset_adcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.090356425985012,0.0718698395298264,0.0718698395298264,0.090356425985012,0.01848658645518561,0.01848658645518561,0.0,1.1212663223909176,0.6178314865790296,-0.1804177894820363,0.090356425985012,zero,0.0429754365861768,0.047380989398835206,0.005039295321805,0.08531713066320701,0.0378165494478775,0.05253987653713451,cuda:0,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__regime_dcc,regime_dcc,regime_dcc,asset_regime_dcc,factor_apt,estimated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0874139974979536,0.0710148412165119,0.0710148412165119,0.089419228254371,0.0163991562814417,0.0163991562814417,-0.0020052307564173977,1.107541909921164,0.6034784188030736,-0.1698550630180912,0.0854087667415362,estimated,0.0429754365861768,0.0444385609117768,0.005039295321805,0.0823747021761486,0.0378165494478775,0.049597448050076105,cuda:0,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__regime_dcc__zero_cross,regime_dcc__zero_cross,regime_dcc,asset_regime_dcc,factor_apt,zero,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.089419228254371,0.0710148412165119,0.0710148412165119,0.089419228254371,0.0184043870378591,0.0184043870378591,0.0,1.1161428194194714,0.6262023540048044,-0.1794402839260387,0.089419228254371,zero,0.0429754365861768,0.0464437916681942,0.005039295321805,0.084379932932566,0.0378165494478775,0.0516026788064935,cuda:0,
pls_H2_k2__rolling240m_annual__baseline_mean,pls_H2_k2,rolling240m_annual,rolling,240,12,1,pls_H2_k2__rolling240m_annual__baseline_mean__regime_dcc__gated_cross,regime_dcc__gated_cross,regime_dcc,asset_regime_dcc,factor_apt,regime_gated,pure_qp,pipinn,valholdout240_198001_199912,trailing_holdout,1964-01-31,1979-12-31,1980-01-31,1999-12-31,192,240.0,0.0880056156682048,0.0710148412165119,0.0710148412165119,0.089419228254371,0.016990774451692905,0.016990774451692905,-0.0014136125861661936,1.1124726464654626,0.6049692575547175,-0.1698646036926373,0.08659200308203861,regime_gated,0.0429754365861768,0.045030179082028006,0.005039295321805,0.08296632034639981,0.0378165494478775,0.05018906622032731,cuda:0,
